NRI_ID,STATE,COUNTY,EAL_VALT,AVLN_EALT,CFLD_EALT,CWAV_EALT,DRGT_EALT,ERQK_EALT,HAIL_EALT,HWAV_EALT,HRCN_EALT,ISTM_EALT,LNDS_EALT,LTNG_EALT,RFLD_EALT,SWND_EALT,TRND_EALT,TSUN_EALT,VLCN_EALT,WFIR_EALT,WNTW_EALT
C02282,Alaska,Yakutat,482374.26111632655,0.0,0.0,0.0,0.0,475917.29083818546,0.0,0.0,0.0,659.1305371118441,0.0,0.0,0.0,0.0,0.497066611301472,2566.7516683163603,0.0,309.77609735779254,2920.814908743896
C02290,Alaska,Yukon-Koyukuk,3107270.134453492,61611.67605368866,0.0,171363.8523991768,0.0,100824.0394370788,0.704732695767723,0.0,0.0,674.7183265407211,0.0,0.0,1702044.6384359244,0.0,3.751734610544964,0.0,0.0,1054383.7751339115,16362.97819986398
C04001,Arizona,Apache,3195365.750115603,0.0,0.0,13685.524430552336,623596.9895892906,211020.19919318636,335.89439971913436,0.058853383347702,7607.238414055441,23471.08042479676,21899.999999999465,797191.8281756865,93039.49785460862,5021.394125354389,4870.211890206949,0.0,0.0,1354358.3606846312,39267.47208013212
C04003,Arizona,Cochise,22010976.460253645,0.0,0.0,1321.578829253377,8738087.521048265,1776482.1769758807,2553.947658321224,640968.4922927103,43445.14787832007,0.0,74820.5038697731,1369297.889302365,2877035.3301763316,197336.1030240452,44843.683481213295,0.0,0.0,6229323.645035412,15460.440681754842
C04005,Arizona,Coconino,40225084.38744381,36967.005647,0.0,171854.84337902936,798.6980756112013,4633942.190311178,9497.79178482164,7343.277103263691,0.0,87021.17410809152,439258.9012729852,2765260.0704043456,11350019.692591231,18841.898943444543,257757.68313180024,0.0,0.0,20228518.22106515,218002.9396258619
C04007,Arizona,Gila,21091851.391754303,0.0,0.0,3.011126860954037,58369.42958658885,523560.2006694437,6054.336849407561,94643.49235884307,5909.452536369493,0.0,256899.1788348356,688290.4101595855,3336532.782844687,157698.17967567392,64754.83125459,0.0,0.0,15874725.35563413,24410.730223285715
C04009,Arizona,Graham,8489949.338313049,0.0,0.0,216.82233289504663,5419921.104736867,457212.6488271327,11342.715810813128,440314.6387509199,10820.465028704606,0.0,21900.00000000137,36167.82033626081,591821.0935491862,42916.40861632591,3517.3306140255595,0.0,0.0,1415720.5777402467,38077.71196967214
C04011,Arizona,Greenlee,994270.3495853432,0.0,0.0,2112.6350710445918,215762.4221017868,61967.912988321325,2701.4602984314038,50225.04083830869,3570.9841162779708,0.0,175547.92805310196,107633.9107934046,165584.79258300184,10045.171422650345,771.8171456779689,0.0,0.0,187838.07289751255,10508.201275823025
C04012,Arizona,La Paz,6956571.936953912,0.0,0.0,0.0,256169.43142879408,632613.1533957056,541.7115264798741,706821.0985058156,3768.541389546832,0.0,21900.000000000065,3030.2746608667876,5186791.881177412,39995.553585028974,7600.959321333603,0.0,0.0,97339.32973635501,0.002226571232805
C04013,Arizona,Maricopa,163955583.86864182,0.0,0.0,0.0,338994.5438789705,46317195.94341306,10725971.214401372,44491257.54890313,130736.03300667884,0.0,168037.77036801912,1752416.4479252626,5923620.5299039595,5674361.3626780175,4790807.057261514,0.0,0.0,43637341.10873902,4844.308162814892
C04015,Arizona,Mohave,27914552.31950567,0.0,0.0,0.052190024308992,14663.668513527704,5012870.8777513085,1578.2958271842583,2469055.251550048,0.0,124500.21911822735,27493.6812523048,99034.91521432466,5530473.056297334,181602.87780544104,5120.877475388455,0.0,0.0,14446970.52603224,1188.0204783166455
C04017,Arizona,Navajo,15455934.981635468,0.0,0.0,25740.455791285753,688392.0767675989,1168103.928836792,3874.729104319632,7311.745874803146,0.0,38016.88772909215,21900.000000000007,1400077.037177043,2436977.927391981,28946.546924009384,21841.28169196988,0.0,0.0,9497076.7448894,117675.61945717184
C04019,Arizona,Pima,82297703.34734,0.0,0.0,102.44021495518464,3777623.357485175,15052226.434358388,30013.687722889423,10470657.935599498,73127.00027531272,0.0,148143.3664376728,2465433.30505695,9677953.469415776,389360.8944318172,608893.1552093234,0.0,0.0,39445885.21629969,158283.08483256595
C04021,Arizona,Pinal,51879825.3540845,0.0,0.0,67.97859176134789,21318350.647533532,3867821.4329850017,10774.60705090454,8380080.347209522,19577.615856460063,0.0,22618.995020871145,386820.8223224829,4116782.713498932,808097.9295851107,639987.4783847062,0.0,0.0,12306138.01114037,2706.77490483738
C04023,Arizona,Santa Cruz,7713093.148617104,0.0,0.0,0.0,800971.6794034729,289298.76540022343,21733.864485967362,1128583.309615914,13075.232375365358,0.0,21899.99999999966,515585.56058572634,2016856.70217998,66068.93378605729,25937.166482906137,0.0,0.0,2808774.861234611,4307.073066882206
C04025,Arizona,Yavapai,35364964.43440023,0.0,0.0,0.313725364269807,10062.51274506274,3948633.380913444,271769.2837809145,83591.5573616735,0.0,0.0,169711.9401048906,2777936.290785401,26.71307858130655,96052.13143211507,398006.10191630566,0.0,0.0,27338198.881057493,270975.32749898644
C04027,Arizona,Yuma,34072543.60869796,0.0,0.0,0.0,268139.93654598435,30113604.851787742,421.56747547353984,1496656.355877244,12612.672344509396,0.0,21899.999999999178,10951.306861432819,1941566.072744872,93241.22093962345,81473.50982862248,0.0,0.0,31976.114292455048,0.0
C05001,Arkansas,Arkansas,7603662.135788359,0.0,0.0,0.0,256977.5922275376,2302711.585480829,26049.917824050302,175981.4206626527,193802.7829205308,40214.56023964406,3524.5830196132215,62017.84048896858,2227411.0752825025,680471.6843433753,1597150.097236882,0.0,0.0,5241.521827918416,32107.47423385448
C05003,Arkansas,Ashley,6166800.303875328,0.0,0.0,0.0,48790.45375638008,673507.0327810717,394960.2087474752,376693.1583879082,304168.2711964653,225368.20034996487,6894.471365701005,96414.57701583231,2190930.984099065,276307.6834950518,1540201.2924287035,0.0,0.0,5870.984295555098,26692.98595615316
C05005,Arkansas,Baxter,12022873.780728988,0.0,0.0,177098.45376644548,0.0,1417911.3459927165,240146.37834319685,57963.36485730037,40259.75690149659,4215367.440399616,46210.121738293405,107721.19506627868,711423.8516968419,1110437.5299617017,3408568.6091516176,0.0,0.0,134441.31332717105,355324.41952631273
C05007,Arkansas,Benton,31464029.48293923,0.0,0.0,2060548.2605117671,17200.04471321192,2977572.777806983,792231.8973784888,1906014.6072987996,164017.3177190168,3437421.100777414,122400.00000000033,1165100.5059280647,3370082.5336948195,3759369.1858410793,4133428.5190907577,0.0,0.0,7242600.5195032675,316042.21267555817
C05009,Arkansas,Boone,10342924.51774297,0.0,0.0,668316.5119100658,0.0,528648.3671970348,234500.18179683576,78006.59607541222,46575.17397148798,3824242.919888788,46335.16785204454,52491.974237310715,685264.7643860655,952476.022242038,3025138.9773458736,0.0,0.0,113504.09057277902,87423.77026723661
C05011,Arkansas,Bradley,2550851.594984123,0.0,0.0,0.0,29644.209964174806,301156.41459553497,267835.81659436884,178111.10553062282,82826.15599328403,463352.6520076506,7812.948985061008,56253.75194333719,120777.93560730136,342151.4181696891,688779.7018677057,0.0,0.0,3285.927461222236,8863.556264170407
C05013,Arkansas,Calhoun,1296571.870268354,0.0,0.0,0.0,1656.1715366005285,152123.1049970704,155835.16437648496,61557.048696690006,43690.11634439701,243278.08784704824,5525.929548115607,33212.173603960866,19065.825523322612,236056.46596080533,334977.7206230078,0.0,0.0,1627.9232605657462,7966.137950284919
C05015,Arkansas,Carroll,9165326.261919014,0.0,0.0,1271292.5604663684,0.0,436869.13428786927,103524.4831717806,308971.288477256,62212.131958966595,2292216.012426339,21900.000000000768,149128.24433679605,745483.1597599189,729563.7665507891,2364138.5712019065,0.0,0.0,123404.7200807586,556622.1892002636
C05017,Arkansas,Chicot,5476797.026508282,0.0,0.0,0.0,181302.57439105364,405538.0588639752,210748.4734884032,214127.2900282613,284724.7574193974,177917.90812017058,4963.813913361192,52919.76572668743,2646923.408701176,559511.1228411659,682192.6126919328,0.0,0.0,2169.154107040197,53758.08621565707
C05019,Arkansas,Clark,4879183.51244635,0.0,0.0,0.0,32137.00118029173,463502.3864047344,720620.8687256738,299852.35796061065,138882.91650332522,38829.75604720889,21900.000000000367,236121.00139634384,469014.149853218,712809.8213331731,1640460.3462345847,0.0,0.0,6122.859521334813,98930.04728585004
C05021,Arkansas,Clay,8100260.460949592,0.0,0.0,0.0,289623.1485150688,3264055.9373961384,128718.23760906138,572136.6608814108,59763.01832443394,485950.0919480319,21900.00000000002,127325.40109806934,1062275.7412202551,444634.3454546316,1577025.658146983,0.0,0.0,2958.6026078314662,63893.61774767632
C05023,Arkansas,Cleburne,12071889.337101463,0.0,0.0,409698.08717494074,11635.227550538628,1751214.0963353943,307499.6705593851,95917.1599532737,120647.32930529526,2650693.930512269,21900.000000000644,294992.3665339565,1242102.6495768304,647821.2740584619,4247172.679797074,0.0,0.0,52114.08997444368,218480.77576960076
C05025,Arkansas,Cleveland,1493193.911938384,0.0,0.0,0.0,1591.4290050461116,186557.17700174055,222529.47914822027,110509.58847619324,53312.14611003042,17399.063519573006,19506.51789090469,42533.21497800387,105875.58973257057,233863.58001000437,476951.14778602833,0.0,0.0,2270.9496044262255,20294.028675642472
C05027,Arkansas,Columbia,4429804.044771495,0.0,0.0,0.0,39793.720885586896,245119.06874327856,70213.61830841251,351559.7323493893,286391.7549674574,1133416.4909768836,21812.665639847048,68314.15641410624,303399.90350531525,749691.9298088589,1079041.7167305918,0.0,0.0,3340.146911427263,77709.13953034116
C05029,Arkansas,Conway,8516184.842764948,0.0,0.0,201676.21029728767,94475.928033512,1475223.0311303143,135761.11142368655,228159.96071503515,88292.63578331542,1347346.5112423548,21900.000000000295,82804.86519441732,1011530.4615583807,707691.6929557311,2761359.391511016,0.0,0.0,120806.18201080416,239156.86090909
C05031,Arkansas,Craighead,45655141.23756133,0.0,0.0,0.0,1452984.15182574,24534563.892617047,263580.227175165,803950.9561053008,221932.7950491884,906691.4495569656,21900.00000000127,69519.28145871908,1463389.4350105207,508264.1895304478,15345258.848397374,0.0,0.0,20832.80886064214,42273.20197421399
C05033,Arkansas,Crawford,14153112.923937207,0.0,0.0,956304.3183812826,388994.69132317795,539480.1349256352,258673.6769605635,4091709.927292251,63465.55420737855,87598.95434620963,21900.000000000233,59418.18699736646,1018669.0475537424,450285.11784134153,3655015.496137954,0.0,0.0,1766453.0608261055,795144.7571442006
C05035,Arkansas,Crittenden,15662859.84635975,0.0,0.0,0.0,1275617.484553374,9046145.337263316,131871.4688820024,1367140.202774118,78689.34626662814,95671.94252223658,173.90527810575514,166785.98661226267,1312947.8299074236,213295.438475452,1944334.0052851487,0.0,0.0,3521.967226207807,26664.931313473287
C05037,Arkansas,Cross,7572203.944029088,0.0,0.0,0.0,979170.3811406003,4089851.6469854834,38690.01780538875,209622.24519374216,72870.06063289748,29577.334290277107,21899.999999998607,56061.14556460745,205557.03592933528,457202.72239887726,1332309.160505022,0.0,0.0,2913.2860150337174,76478.90756782441
C05039,Arkansas,Dallas,1468680.0756304448,0.0,0.0,0.0,3380.7679713302755,196866.495919378,198194.90846077105,84210.3909192011,48833.02804550619,15652.348573247751,20007.989408463323,37694.2749433913,171916.43358130768,329144.0569981223,346819.06956271606,0.0,0.0,1249.651437483526,14710.659809525983
C05041,Arkansas,Desha,3735785.7019350785,0.0,0.0,0.0,12955.086722880815,706540.1520557526,120484.81916980293,150146.6518042701,213485.50866242408,138275.11339443535,395.7612086730496,49848.719347391794,1230264.9314296383,283140.2434237464,793694.0692587706,0.0,0.0,1368.4538478708575,35186.19160942136
C05043,Arkansas,Drew,3921450.3616199926,0.0,0.0,0.0,67643.98279023776,607110.530402237,267182.35494807846,239115.21502226047,112428.10376802756,220735.3387349083,19381.756208557665,54084.05034311573,664102.8517866185,558623.5558657201,1097147.6031142848,0.0,0.0,2890.7950298093583,11004.223606137632
C05045,Arkansas,Faulkner,36247468.10863643,0.0,0.0,961422.2680794917,76166.54410627145,6305015.910570215,996179.266580264,728717.5375423168,192108.5642447392,1053147.6826931655,21899.99999999996,936564.063309153,1606362.5447744047,2540678.074600792,19930030.32708134,0.0,0.0,184868.37868132777,714306.9463729556
C05047,Arkansas,Franklin,4946224.105485628,0.0,0.0,351412.1926432144,86885.24407010521,262735.57355404063,294649.9173088527,1073641.18974528,43940.317511256086,101379.3293828678,60448.07054452709,56134.37741042842,592879.4489687795,204290.2349785302,1110312.960487092,0.0,0.0,409991.5172856714,297523.73159498384
C05049,Arkansas,Fulton,3959019.1581538855,0.0,0.0,117656.81745598676,0.0,534277.1370792538,48596.00691404963,20608.93473426169,16799.105375033243,602120.6904542567,21900.00000000023,53721.76375810208,969750.2330423427,384915.24027265393,1042154.8444605588,0.0,0.0,51327.672716441295,95190.71189094541
C05051,Arkansas,Garland,23527993.15134164,0.0,0.0,399602.61226450966,0.0,1885753.0441436176,1006614.4058656982,740654.1127844948,367897.64806706016,201680.4885762641,122399.99999999977,750935.9285838392,4035169.002151124,2958899.8121843766,10031808.650586864,0.0,0.0,161765.24860230717,864812.1975314846
C05053,Arkansas,Grant,3284102.6417218335,0.0,0.0,0.0,3654.33238358312,418554.9684439925,422892.2806633402,247155.4573673324,37638.251442441135,37531.24743340686,21899.99999999736,98723.20550585024,210654.98505015625,493273.4286741136,1237397.0354580933,0.0,0.0,3867.2334785742287,50860.215820952966
C05055,Arkansas,Greene,15488074.930656236,0.0,0.0,0.0,186703.77079941056,7502637.992498517,23868.49744554243,1095615.131426173,80018.28614159436,1000329.5111520764,21899.9999999992,186954.0527529849,339808.56925925385,630495.526400264,4381771.935659068,0.0,0.0,9566.968256796947,28404.688864554028
C05057,Arkansas,Hempstead,5654251.630668368,0.0,0.0,0.0,57316.37531942314,426055.357522797,1043429.8600462772,293397.5852437231,285421.4375533137,549406.6706979985,21900.00000000052,117475.81138519284,632523.6670898644,597334.1686808517,1603078.9735163643,0.0,0.0,8110.130255424375,18801.593357137335
C05059,Arkansas,Hot Spring,7885540.18199875,0.0,0.0,0.0,4254.977232516093,553480.2036510558,994019.425017772,402561.6900644862,172785.01728762913,64675.46982970253,21900.000000000127,143877.7520525572,2647732.4081352465,1123874.7050015314,1517762.4386218053,0.0,0.0,25003.140531404417,213612.9545730441
C05061,Arkansas,Howard,3098172.382657723,0.0,0.0,0.0,0.0,154799.91397937684,610983.6133224247,119906.96077257354,107975.01207525413,363545.41837342666,21899.999999999254,36190.22521569242,455807.7313846796,412423.39746281935,757959.9655357571,0.0,0.0,31481.358548133758,25198.78598758584
C05063,Arkansas,Independence,14303914.487786196,0.0,0.0,669238.4805017337,117471.66435728056,3385848.261687063,166225.2408696743,222749.60758698103,126325.56059314264,2435260.7342724595,21899.999999999633,173237.41334009756,1199340.7249260363,493557.7750514009,5092860.147016557,0.0,0.0,85792.68852368482,114106.18906008507
C05065,Arkansas,Izard,4637710.132983567,0.0,0.0,244502.7047977052,1617.2484488209655,674065.7459519542,34783.13128443139,13271.167565997986,26615.038960970967,892448.0711109136,21900.000000000553,49915.88423031365,1353215.4807609727,293535.10213101865,897867.1862455342,0.0,0.0,75583.24652082323,58390.1249741102
C05067,Arkansas,Jackson,12117668.6008765,0.0,0.0,133481.61515024008,711865.0141531633,2554996.8779673344,124667.12984750356,235185.124319984,92629.14742556738,999983.9051252344,19894.797253070446,78666.02696398748,2742547.82530861,460404.06612272863,3876054.963157751,0.0,0.0,2735.6091750139276,84556.49890631274
C05069,Arkansas,Jefferson,20305087.349549137,0.0,0.0,0.0,201895.99668321665,5495161.3556894,320251.6032045672,748366.1480555146,399742.67501390545,73531.53196886557,21899.99999999731,361814.81729423057,6438948.518170768,1032506.5380154412,5166854.311487126,0.0,0.0,11192.721367530596,32921.13259857235
C05071,Arkansas,Johnson,8020558.492119921,0.0,0.0,464306.951770085,37791.452797447775,360183.3822384872,330811.3182338439,440769.86950479925,22441.47899221046,2171971.854459807,47511.537342733805,190640.491667371,597506.3213271148,806771.2420064211,2304504.00407288,0.0,0.0,80705.59577676286,164642.99192995735
C05073,Arkansas,Lafayette,2320874.3954141196,0.0,0.0,0.0,210043.5281147716,102211.2852163649,113164.87740668331,97467.11913374905,204143.4927084825,291652.4078750404,21900.000000008404,41834.67309339396,170832.32465531756,495431.97779051086,530816.1828980518,0.0,0.0,1403.9887384618976,39972.53778328343
C05075,Arkansas,Lawrence,9315147.538488723,0.0,0.0,371694.91637518286,93261.90787298197,2469346.2610603166,30315.83454362915,333195.5538003451,65822.64470522881,171173.37820239575,21900.000000002397,67259.57934642918,2277579.0543068545,422499.6535691252,2959143.2299678978,0.0,0.0,6275.342177766245,25680.182560568806
C05077,Arkansas,Lee,4742045.667170704,0.0,0.0,0.0,929887.0801916403,1575049.8174904636,52041.98234885064,240402.41773086463,47957.659097891374,12693.126176983884,9545.044835503648,32047.719056203136,688745.1662212585,137216.4214338534,996441.5140544305,0.0,0.0,1529.4599454546992,18488.258587307624
C05079,Arkansas,Lincoln,4331227.49789003,0.0,0.0,0.0,137451.65508552143,589176.2822464348,246459.98646640332,170913.71004023304,100477.60004566069,28691.7167244116,14182.276846628836,64581.51680703513,1760246.957407017,344660.3648315382,855764.6127476481,0.0,0.0,1926.158312917644,16694.660328579717
C05081,Arkansas,Little River,2785061.576403967,0.0,0.0,0.0,169795.55793014233,191278.0193992181,509889.23555651715,105099.15593807933,34780.8119260308,287624.23692565673,21899.999999990327,62792.90029273134,167652.2661149052,360204.84578483505,817955.9714331575,0.0,0.0,20904.799452422412,35183.775650280935
C05083,Arkansas,Logan,5233988.040927503,0.0,0.0,435100.1781488905,128527.5676537757,214378.7130389873,225119.4111617159,165934.76654177904,43646.34580251844,977051.4573705889,21899.99999999961,46868.7344679337,748371.8819857638,302128.6258020792,1517539.5730974877,0.0,0.0,167975.32011607938,239445.46573990365
C05085,Arkansas,Lonoke,16525101.3498805,0.0,0.0,297693.763072922,726406.0342939683,4576128.604047716,410844.11069308536,989094.9543836141,153411.88359994127,79548.79918882455,21900.000000000928,368465.90462318657,1401186.4091109205,1375972.3922010171,5899861.209604286,0.0,0.0,50391.92419974969,174195.360861269
